query,true_intent,predicted_intent,confidence,interaction,num_interactions,is_correct,selection_category,dataset
please let's do it,yes,unknown,0.0,"User: please let's do it
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be a misunderstanding. I was hoping to get help with something specific, but I didn't really clarify what it was. Can you help me with that? Maybe I can explain better if you ask me a specific question about what I need help with.
Chatbot: There are a few things that might match: (['maybe', 'greeting', 'repeat']). Could you clarify a bit more?
User: Sure! I'm not really sure what those options mean in this context. I was hoping to get help with something specific, but I didn't mention what it was. Can you help me figure out how to clarify my question? Maybe I can give you more details about what I need help with if you ask me something specific.
Chatbot: There are a few things that might match: (['maybe', 'what_can_i_ask_you', 'repeat']). Could you clarify a bit more?
User: Okay, I see what you're trying to do, but I'm still not sure what I need to clarify. Can you just ask me something specific about what I might need help with? Like, are you asking about a product, a service, or something else? That might help me explain better!
Chatbot: There are a few things that might match: (['what_can_i_ask_you', 'maybe']). Could you clarify a bit more?
User: Okay, I think I get it now. It seems like you're trying to guide me to ask the right questions. So, let’s see... I might need help with a product or service, but I’m not sure which one. Can you help me figure out what kind of questions I should be thinking about? Like, are we talking about tech stuff, customer service, or something else entirely?
Chatbot: There are a few things that might match: (['what_can_i_ask_you', 'maybe']). Could you clarify a bit more?
User: Okay, I think I’m getting a bit lost here. It seems like you’re trying to guide me to ask the right questions, but I’m not sure what those questions are. Can you give me some examples of what I might ask about? Like, are we talking about tech support, billing issues, or something else? That might help me figure out what I need!",5,False,problematic_level2,clinc150
tell me later to call bill,reminder_update,reminder_update,0.8862997009669522,"User: tell me later to call bill
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a mix-up. I was just trying to say that I need a reminder to call Bill later. Can you help me set that up?
Chatbot: It seems like you're looking for something related to utility. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['make_call', 'text', 'alarm'])
User: I just want to set a reminder to call Bill later. I think ""alarm"" would be the closest option, right? Can you help me with that?
Chatbot: There are a few things that might match: (['make_call', 'reminder_update']). Could you clarify a bit more?
User: Sure! I just want to set a reminder to call Bill later. So, I think ""reminder_update"" would be the right choice. Can you help me set that up?
Chatbot: There are a few things that might match: (['reminder_update', 'make_call']). Could you clarify a bit more?
User: Okay, I see what you're getting at. I just want to set a reminder for myself to call Bill later. So, I think ""reminder_update"" is what I need. Can you help me with that?",4,True,successful_level2,clinc150
"could you call me a different name, please",change_user_name,change_ai_name,0.9053138173079028,"User: could you call me a different name, please
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['change_ai_name', 'change_user_name', 'user_name'])
User: I just want you to call me a different name. Can you help me change my name to something else?
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['change_ai_name', 'change_user_name', 'user_name'])
User: I just want to change my name to something else. Can you help me with that? Just let me know how to do it!",2,False,problematic_level1,clinc150
vacation request information,pto_request,unknown,0.0,"User: vacation request information
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pto_request_status', 'pto_request', 'pto_balance'])
User: I'm actually trying to figure out how to submit a vacation request. Can you help me with that?
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pto_request_status', 'pto_request', 'pto_balance'])
User: I already mentioned that I'm trying to figure out how to submit a vacation request. Can you just give me the steps or point me in the right direction? Thanks!
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pto_request_status', 'pto_request', 'pto_balance'])
User: I already told you I'm trying to figure out how to submit a vacation request! None of those options really help me. Can you just give me the steps or tell me where to find that info? Thanks!
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pto_request', 'pto_request_status', 'pto_balance'])
User: I feel like I'm going in circles here. I'm just trying to find out how to submit a vacation request. None of those options really help me. Can you just give me the steps or tell me where to find that info? Thanks!
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pto_request', 'pto_request_status', 'pto_balance'])
User: I feel like I'm just repeating myself here. I'm trying to find out how to submit a vacation request. None of those options you keep giving me are what I need. Can you please just tell me the steps or where I can find that info? Thanks!",5,False,problematic_level2,clinc150
How can someone add money to my account?,topping_up_by_card,transfer_into_account,0.782520435350604,"User: How can someone add money to my account?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking how someone can add money to my account. Like, what methods are available for that?
Chatbot: There are a few things that might match: (['transfer_into_account', 'receiving_money']). Could you clarify a bit more?
User: Sure! I guess I'm looking for info on how someone can transfer money into my account. Like, what methods can they use? Is it just bank transfers, or are there other options too?",2,False,problematic_level1,banking77
How do I deposit cash into my account?,top_up_by_cash_or_cheque,balance_not_updated_after_cheque_or_cash_deposit,0.7806477749487309,"User: How do I deposit cash into my account?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be some confusion here. I was asking how I can deposit cash into my account. Can you help me with that?
Chatbot: There are a few things that might match: (['balance_not_updated_after_cheque_or_cash_deposit', 'transfer_into_account']). Could you clarify a bit more?
User: Sure! I'm just trying to figure out how to deposit cash into my account. I don't really care about balance updates or transfers right now. Can you just tell me the steps to deposit cash? Thanks!",2,False,problematic_level1,banking77
what must i do today,todo_list,todo_list,0.738029850211002,"User: what must i do today
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: Uh, I think you might be confused. I was just asking what I should do today. Like, any suggestions for activities or tasks?
Chatbot: There are a few things that might match: (['todo_list', 'meeting_schedule']). Could you clarify a bit more?
User: Hmm, okay. I guess I was just looking for some general ideas for things to do today. Like, maybe some fun activities or chores I should tackle. I don't really have a specific agenda or anything. Can you help with that?",2,True,successful_level1,clinc150
Can you tell me if my pop-up went through?,top_up_failed,pending_top_up,0.2383652902574314,"User: Can you tell me if my pop-up went through?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a mix-up! I was asking if my pop-up went through, like if it was submitted or approved. Can you help me check on that?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: It seems like we're going in circles here! I just want to know if my pop-up submission was successful or if it got approved. Can you help me find that out?",2,False,problematic_level1,banking77
are there meetings from 1 to 5 pm,meeting_schedule,unknown,0.0,"User: are there meetings from 1 to 5 pm
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['schedule_meeting', 'meeting_schedule', 'next_holiday'])
User: I'm just trying to find out if there are any meetings scheduled between 1 and 5 pm today. Can you help me with that?
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['schedule_meeting', 'meeting_schedule', 'pto_request'])
User: I just want to know if there are any meetings scheduled between 1 and 5 pm today. Can you check that for me? The options you provided don't really help with my question.
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['schedule_meeting', 'meeting_schedule', 'pto_request'])
User: Okay, I get that you're trying to help, but I'm really just looking for the meeting schedule for today between 1 and 5 pm. Can you check if there are any meetings during that time? The options you keep giving me don't really relate to what I'm asking.
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['schedule_meeting', 'meeting_schedule', 'pto_request'])
User: I appreciate the suggestions, but I'm really just trying to find out if there are any meetings scheduled between 1 and 5 pm today. Can you help me with that? The options you keep giving me aren't really what I'm looking for.
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['schedule_meeting', 'meeting_schedule', 'pto_request'])
User: I think there's been a misunderstanding. I'm just trying to find out if there are any meetings scheduled between 1 and 5 pm today. The options you're giving me don't really help with that. Can you check the meeting schedule for that time?",5,False,problematic_level2,clinc150
What currency's can i exchange for?,exchange_via_app,fiat_currency_support,0.7894154646324429,"User: What currency's can i exchange for?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking about which currencies I can exchange for. Like, can I exchange US dollars for euros or something?
Chatbot: It seems like you're looking for something related to General Inquiries. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['fiat_currency_support', 'exchange_via_app', 'supported_cards_and_currencies'])
User: Okay, I see what you're trying to do. I just want to know which currencies I can exchange. So, maybe ""fiat_currency_support"" would be the closest option? Can you give me a list of currencies I can exchange?",2,False,problematic_level1,banking77
"I need support options, I want to top my card",supported_cards_and_currencies,supported_cards_and_currencies,0.8949357476009082,"User: I need support options, I want to top my card
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I was just trying to find out how I can add money to my card. Can you help me with that?
Chatbot: There are a few things that might match: (['supported_cards_and_currencies', 'topping_up_by_card']). Could you clarify a bit more?
User: Sure! I'm mainly interested in how to top up my card. Can you give me details on that? Like, what methods I can use to add money? Thanks!
Chatbot: There are a few things that might match: (['supported_cards_and_currencies', 'topping_up_by_card']). Could you clarify a bit more?
User: Okay, I see what you're trying to do, but I'm really just looking for info on how to top up my card. Can you tell me what methods I can use to add money? Like, can I use a bank transfer, debit card, or something else? Thanks!",3,True,successful_level2,banking77
I am trying to exchange crypto and it's not working. Tell me how to fix this.,beneficiary_not_allowed,failed_transfer,0.8903854104493899,"User: I am trying to exchange crypto and it's not working. Tell me how to fix this.
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be a misunderstanding. I was saying that I'm having trouble exchanging crypto. It just won't go through. Can you help me figure out what might be wrong?
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['failed_transfer', 'beneficiary_not_allowed', 'transfer_not_received_by_recipient'])
User: Okay, I think it might be a failed transfer. I tried to send some crypto, but it just didn’t go through. What should I do to fix that?
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['failed_transfer', 'beneficiary_not_allowed', 'transfer_not_received_by_recipient'])
User: I already mentioned that I think it's a failed transfer. I tried sending crypto, but it didn’t go through. Can you help me figure out why that happened or what I can do to fix it?",3,False,problematic_level2,banking77
I need my card quickly,card_delivery_estimate,card_delivery_estimate,0.6424890881121389,"User: I need my card quickly
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a mix-up. I was saying I need my card quickly. Can you help me with that? Like, is there a way to expedite the process or something?
Chatbot: It seems like you're looking for something related to Physical Cards. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['card_delivery_estimate', 'lost_or_stolen_card', 'card_arrival'])
User: I just need to know if there's a way to speed up the delivery of my card. So, I guess that would be the card delivery estimate? Can you help me with that?",2,True,successful_level1,banking77
Is there any limit to the amount I can add to a card at a time?,top_up_limits,disposable_card_limits,0.8447104184249169,"User: Is there any limit to the amount I can add to a card at a time?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I was just wondering if there's a maximum amount of money I can load onto a card in one go. Like, is there a cap on how much I can add at once?
Chatbot: There are a few things that might match: (['disposable_card_limits', 'getting_spare_card']). Could you clarify a bit more?
User: Sure! I'm mainly interested in the disposable card limits. I want to know if there's a specific maximum amount I can load onto a disposable card at one time. Can you help me with that?",2,False,problematic_level1,banking77
are there any open reservations at outback tonight,restaurant_reservation,unknown,0.0,"User: are there any open reservations at outback tonight
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I was just asking if there are any open reservations at Outback Steakhouse for tonight. Can you help me with that?
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['confirm_reservation', 'restaurant_reservation', 'accept_reservations'])
User: I just want to know if there are any open reservations at Outback Steakhouse for tonight. Can you check that for me?
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['confirm_reservation', 'restaurant_reservation', 'accept_reservations'])
User: I just want to know if there are any open reservations at Outback Steakhouse for tonight. None of those options really help me with that. Can you check if they have any availability?
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['confirm_reservation', 'restaurant_reservation', 'accept_reservations'])
User: I appreciate the suggestions, but none of those really help me. I'm just trying to find out if there are any open reservations at Outback Steakhouse for tonight. Can you help me with that?
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['confirm_reservation', 'restaurant_reservation', 'accept_reservations'])
User: Okay, I get that you're trying to help, but none of those options really answer my question. I'm just trying to find out if there are any open reservations at Outback Steakhouse for tonight. Can you check that for me?",5,False,problematic_level2,clinc150
my name is going to be sherlock,change_user_name,unknown,0.0,"User: my name is going to be sherlock
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a mix-up! I was just saying that my name is going to be Sherlock. I’m not asking anything specific. Just wanted to share that!
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['change_ai_name', 'change_user_name', 'user_name'])
User: I think there’s been a misunderstanding. I just wanted to share that my name is going to be Sherlock, not really looking to change anything. Just thought it was a fun name!
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['change_ai_name', 'change_user_name', 'user_name'])
User: I think there's still a bit of confusion here. I just wanted to share that my name is going to be Sherlock, not really looking for any options or changes. Just thought it was a cool name! Can we move on from that?
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['change_ai_name', 'change_user_name', 'user_name'])
User: I think there's still a misunderstanding here. I'm not looking for any options or changes. I just wanted to share that my name is going to be Sherlock because I think it's a cool name! Can we just move on from that?
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['change_ai_name', 'change_user_name', 'user_name'])
User: Okay, I think there's still some confusion here. I'm not looking for any options or changes. I just wanted to share that my name is going to be Sherlock because I think it's a cool name! Can we just move on from that?",5,False,problematic_level2,clinc150
what can i get with my mastercard points,redeem_rewards,redeem_rewards,0.8820592091024592,"User: what can i get with my mastercard points
Chatbot: It seems like you're looking for something related to credit_cards. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['rewards_balance', 'redeem_rewards', 'credit_limit'])
User: I'm just trying to figure out what I can actually get with my Mastercard points. Can you tell me more about redeeming rewards?
Chatbot: It seems like you're looking for something related to credit_cards. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['redeem_rewards', 'rewards_balance', 'credit_limit'])
User: I already mentioned I'm interested in redeeming rewards. Can you just give me some info on what I can actually get with my Mastercard points? Like, what kind of rewards are available?
Chatbot: It seems like you're looking for something related to credit_cards. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['redeem_rewards', 'rewards_balance', 'new_card'])
User: Okay, I get that you're trying to help, but I've already said I'm interested in redeeming rewards. Can you just give me some examples of what I can actually get with my Mastercard points? Like, do I get gift cards, travel discounts, or something else?",3,True,successful_level2,clinc150
Some idiot stole my card.,lost_or_stolen_card,lost_or_stolen_card,0.9245593879700508,"User: Some idiot stole my card.
Chatbot: There are a few things that might match: (['lost_or_stolen_card', 'compromised_card']). Could you clarify a bit more?
User: Yeah, it's definitely a stolen card. I noticed some weird charges on my account, and I can't find my card anywhere. What should I do next?
Chatbot: There are a few things that might match: (['lost_or_stolen_card', 'compromised_card']). Could you clarify a bit more?
User: I already told you it's a stolen card! I can't find it anywhere, and there are some weird charges on my account. I need to know what to do next to report it and get a new one. Can you help me with that?
Chatbot: There are a few things that might match: (['lost_or_stolen_card', 'compromised_card']). Could you clarify a bit more?
User: I already told you it's a stolen card! I need to report it and get a new one. Can you just give me the steps to do that? This is really frustrating!",3,True,successful_level2,banking77
there is no way in heck that is true,no,maybe,0.9291502896418148,"User: there is no way in heck that is true
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['no', 'maybe', 'yes'])
User: Uh, I think you might be misunderstanding me. I'm not looking for suggestions like that. I just want to talk about something specific, but I’m not sure how to explain it. Can you help me out with that?
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['maybe', 'no', 'repeat'])
User: Okay, this is getting a bit frustrating. I’m not looking for suggestions or options. I just want to talk about something specific, but I’m having a hard time explaining it. Can you just help me figure out how to express what I mean?",2,False,problematic_level1,clinc150
what the numerical number inside my bank accounts,balance,unknown,0.0,"User: what the numerical number inside my bank accounts
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['balance', 'routing', 'pin_change'])
User: I'm actually just trying to find out what the numerical number is inside my bank account, like my account number or something. Can you help me with that?
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['balance', 'routing', 'pin_change'])
User: I already mentioned I'm trying to find my account number. None of those options really help me with that. Can you just tell me how I can find my account number?
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['balance', 'routing', 'pin_change'])
User: Okay, this is getting a bit frustrating. I just want to know how to find my account number. Can you please help me with that instead of giving me those options?
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['balance', 'routing', 'pin_change'])
User: Okay, I get that you're trying to help, but I'm really just looking for my account number. None of those options are what I need. Can you just tell me how to find my account number? Like, where should I look or what steps should I take?
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['routing', 'balance', 'account_blocked'])
User: Okay, I really just want to find my account number. None of those options are what I need. Can you please just tell me how to locate my account number? Like, where should I look or what steps should I take? This is getting a bit frustrating.",5,False,problematic_level2,clinc150
why wouldn't you support american express? its a card i like and use often and i don't want to get a different one,supported_cards_and_currencies,supported_cards_and_currencies,0.7335459946792712,"User: why wouldn't you support american express? its a card i like and use often and i don't want to get a different one
Chatbot: It seems like you're looking for something related to General Inquiries. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['supported_cards_and_currencies', 'visa_or_mastercard', 'country_support'])
User: I just want to know why you don't support American Express. It's frustrating because I really like using that card and I don't want to switch to something else. Can you give me a reason?
Chatbot: It seems like you're looking for something related to General Inquiries. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['supported_cards_and_currencies', 'visa_or_mastercard', 'country_support'])
User: I already told you I'm frustrated about the lack of support for American Express! I just want to know why you don't accept it. Can you please give me a straight answer instead of suggesting options that don't help?",2,True,successful_level1,banking77
"How long does a transfer take from the point it's sent, to the point it arrives in my account?",transfer_timing,balance_not_updated_after_bank_transfer,0.662042121172023,"User: How long does a transfer take from the point it's sent, to the point it arrives in my account?
Chatbot: There are a few things that might match: (['transfer_timing', 'balance_not_updated_after_bank_transfer']). Could you clarify a bit more?
User: Sure! I'm just trying to figure out how long it usually takes for a transfer to show up in my account after I send it. Like, is it instant, or does it take a few hours or even days? I just want to know what to expect.
Chatbot: There are a few things that might match: (['balance_not_updated_after_bank_transfer', 'transfer_timing']). Could you clarify a bit more?
User: I feel like I've already explained what I'm asking. I'm just trying to get a clear idea of how long it usually takes for a transfer to show up in my account after I send it. Like, is it typically instant, or does it take a few hours or even a couple of days? Can you give me a general timeframe?",2,False,problematic_level1,banking77
i need eggs; add them to my shopping list,shopping_list_update,shopping_list_update,0.9420443582815772,"User: i need eggs; add them to my shopping list
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'order', 'shopping_list'])
User: I just want to add eggs to my shopping list. Can you help me with that?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'order', 'shopping_list'])
User: I just want to add eggs to my shopping list. Can you please help me with that? Just eggs, nothing else!
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'order', 'shopping_list'])
User: Okay, this is getting a bit frustrating. I just want to add eggs to my shopping list. Can you please help me with that? Just eggs, nothing else!
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'order', 'shopping_list'])
User: Okay, this is getting really frustrating. I just want to add eggs to my shopping list, that's it! Can you please just help me with that? I don't need any suggestions or options, just add eggs!",4,True,successful_level2,clinc150
how do i get to the airport by foot,directions,directions,0.902868386963656,"User: how do i get to the airport by foot
Chatbot: It seems like you're looking for something related to auto_and_commute. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['directions', 'distance', 'traffic'])
User: I just want to know how to get to the airport by foot. Can you give me directions or something?
Chatbot: It seems like you're looking for something related to auto_and_commute. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['directions', 'distance', 'traffic'])
User: I just want directions to the airport by foot. Can you help me with that? I don't need info on distance or traffic, just how to get there on foot.
Chatbot: It seems like you're looking for something related to auto_and_commute. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['directions', 'distance', 'traffic'])
User: Okay, I get that you're trying to help, but I really just need directions to the airport on foot. Can you please just give me the walking route? I don't need anything else.",3,True,successful_level2,clinc150
"could you call me by a different name, please",change_user_name,change_ai_name,0.891358744433834,"User: could you call me by a different name, please
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['change_user_name', 'change_ai_name', 'user_name'])
User: I just want to change my name to something else. Can you help me with that?
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['change_ai_name', 'change_user_name', 'user_name'])
User: I think there’s been a misunderstanding. I just want to change my name to something else. Can you help me with that? I’m not really looking for suggestions, just want to make the change.",2,False,problematic_level1,clinc150
friday needs to be clear on my calendar,calendar_update,calendar_update,0.9740937019100868,"User: friday needs to be clear on my calendar
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['calendar_update', 'calendar', 'reminder_update'])
User: I just want to clear my calendar for Friday. Can you help me with that?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['calendar_update', 'calendar', 'todo_list_update'])
User: I just want to clear my calendar for Friday. Can you help me with that? I don't need suggestions, just need to get rid of everything on that day.",2,True,successful_level1,clinc150
Where can I pay with my debit or credit card?,card_acceptance,unknown,0.0,"User: Where can I pay with my debit or credit card?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking where I can use my debit or credit card to make a payment. Like, are there specific stores or websites that accept them?
Chatbot: There are a few things that might match: (['direct_debit_payment_not_recognised', 'supported_cards_and_currencies']). Could you clarify a bit more?
User: Sure! I just want to know where I can use my debit or credit card for payments. Like, are there specific stores, websites, or services that accept them? I’m not really looking for anything technical, just some examples would be great!
Chatbot: There are a few things that might match: (['direct_debit_payment_not_recognised', 'supported_cards_and_currencies']). Could you clarify a bit more?
User: I’m not really looking for technical stuff like direct debits or anything. I just want to know where I can actually use my debit or credit card. Like, can you give me some examples of stores or websites that accept them? That would really help!
Chatbot: There are a few things that might match: (['direct_debit_payment_not_recognised', 'supported_cards_and_currencies']). Could you clarify a bit more?
User: I think there's still some confusion here. I'm just looking for a simple list of places where I can use my debit or credit card. Like, can you tell me if I can use them at grocery stores, online shops, or maybe restaurants? Just some examples would really help!
Chatbot: There are a few things that might match: (['direct_debit_payment_not_recognised', 'supported_cards_and_currencies']). Could you clarify a bit more?
User: Okay, I think we're going in circles here. I'm just trying to find out where I can use my debit or credit card for payments. Can you just give me some examples of places like grocery stores, online shops, or restaurants that accept them? I really don't need any technical details, just some straightforward examples would be super helpful!",5,False,problematic_level2,banking77
get mom on the phone,make_call,make_call,0.97313067693608,"User: get mom on the phone
Chatbot: It seems like you're looking for something related to utility. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['make_call', 'text', 'find_phone'])
User: I just want to call my mom. Can you help me with that?
Chatbot: It seems like you're looking for something related to utility. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['make_call', 'text', 'find_phone'])
User: I just want to make a call to my mom. Can you help me with that? Just need to dial her number.",2,True,successful_level1,clinc150
Need to deposit a cheque into my account,top_up_by_cash_or_cheque,balance_not_updated_after_cheque_or_cash_deposit,0.8744625048729984,"User: Need to deposit a cheque into my account
Chatbot: It seems like you're looking for something related to Account Services. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Account Management', 'Top-Ups'])
User: I just want to deposit a cheque into my account. I don't really need help with account management or top-ups right now. Can you help me with the cheque deposit process?
Chatbot: It seems like you're looking for something related to Account Services. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Account Management', 'Top-Ups'])
User: I already told you, I just want to deposit a cheque into my account! Can you please help me with that? I don't need account management or top-ups right now.
Chatbot: It seems like you're looking for something related to Account Services. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Account Management', 'Top-Ups'])
User: Okay, this is getting a bit frustrating. I just want to know how to deposit a cheque into my account. Can you please give me the steps or tell me what I need to do? I don't need anything about account management or top-ups right now.",3,False,problematic_level2,banking77
Why did I receive an error message saying that my transfer was not possible?,beneficiary_not_allowed,failed_transfer,0.9223291186048184,"User: Why did I receive an error message saying that my transfer was not possible?
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['beneficiary_not_allowed', 'failed_transfer', 'declined_transfer'])
User: I think it might be a ""failed_transfer."" I tried to send money, but it didn't go through. Can you help me figure out what went wrong?
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['failed_transfer', 'beneficiary_not_allowed', 'declined_transfer'])
User: I already mentioned that I think it’s a ""failed_transfer."" I tried sending money, but it didn’t go through. Can you help me understand why that happened?",2,False,problematic_level1,banking77
tell me what your name is,what_is_your_name,what_is_your_name,0.8884261178289267,"User: tell me what your name is
Chatbot: There are a few things that might match: (['user_name', 'what_is_your_name']). Could you clarify a bit more?
User: I just want to know your name! You know, like what I should call you. Can you just tell me that?
Chatbot: There are a few things that might match: (['what_is_your_name', 'user_name']). Could you clarify a bit more?
User: I feel like I'm being a bit repetitive here, but I just want to know what I should call you! Can you just give me a name or something? It doesn't have to be fancy!",2,True,successful_level1,clinc150
what's the way you refer to me,user_name,what_is_your_name,0.8356317464232865,"User: what's the way you refer to me
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be some confusion here. I was just asking how you refer to me, like do you have a specific name or title you use?
Chatbot: There are a few things that might match: (['user_name', 'what_is_your_name']). Could you clarify a bit more?
User: Sure! I guess I was just wondering if you have a specific way of addressing me, like if you call me ""user,"" ""friend,"" or something else. Do you have a preferred name or title you use for people you chat with?
Chatbot: There are a few things that might match: (['what_is_your_name', 'user_name']). Could you clarify a bit more?
User: I think there’s still some confusion. I’m just asking if you have a specific way of addressing me when we chat. Like, do you just call me ""user,"" or do you have a more friendly title like ""friend"" or something else? It would be nice to know how you refer to me!
Chatbot: There are a few things that might match: (['what_is_your_name', 'user_name']). Could you clarify a bit more?
User: I feel like we're going in circles here! I'm just trying to find out how you address me during our chat. Do you call me ""user,"" ""friend,"" or something else? It would be nice to know if there's a specific name or title you use. Can you help me with that?",4,False,problematic_level2,clinc150
